Date,Open,High,Low,Close,AdjClose,Volume
2012-01-26,121.860001,122,120.160004,120.660004,93.728806,137600
2012-01-27,120.040001,120.779999,120,120.5,93.604477,104100
2012-01-30,119.400002,120.199997,118.980003,120.099998,93.293747,329650
2012-01-31,120.800003,120.919998,119.599998,120.040001,93.247169,157450
2012-02-01,121,121.739998,120.860001,121.18,94.132729,99050
2012-02-02,121.440002,121.660004,120.959999,121.419998,94.319176,143050
2012-02-03,122.599998,123.139999,122.379997,123.139999,95.655258,223150
2012-02-06,122.580002,123.019997,122.400002,122.959999,95.515427,150200
2012-02-07,122.760002,123.519997,122.279999,123.339996,95.8106,164250
2012-02-08,123.400002,123.699997,122.879997,123.599998,96.012611,259750
2012-02-09,123.900002,124.019997,123.139999,123.739998,96.12133,259000
2012-02-10,122.68,123,122.440002,122.900002,95.468826,123500
2012-02-13,123.779999,123.980003,123.300003,123.839996,96.199005,230400
2012-02-14,123.5,123.720001,122.860001,123.660004,96.059212,203400
2012-02-15,124.099998,124.239998,122.879997,123.120003,95.639709,188100
2012-02-16,123.120003,124.540001,122.919998,124.459999,96.680641,438550
2012-02-17,124.900002,124.919998,124.32,124.760002,96.913673,604200
2012-02-21,125.099998,125.360001,124.459999,124.839996,96.975807,758200
2012-02-22,124.599998,124.879997,124.239998,124.419998,96.649544,190900
2012-02-23,124.379997,125.080002,123.959999,125.019997,97.115623,328050
2012-02-24,125.279999,125.5,125,125.199997,97.255463,162950
2012-02-27,124.440002,125.800003,124.220001,125.419998,97.426361,267800
2012-02-28,125.540001,125.900002,125.279999,125.860001,97.76815,141900
2012-02-29,126.040001,126.400002,125.120003,125.18,97.239944,229600
2012-03-01,125.639999,126.220001,125.199997,126,97.876923,193450
2012-03-02,125.959999,126.059998,125.360001,125.660004,97.612785,142800
2012-03-05,125.419998,125.480003,124.660004,125.120003,97.193314,667900
2012-03-06,123.800003,123.860001,122.900002,123.160004,95.670792,411100
2012-03-07,123.580002,124.32,123.459999,124.139999,96.43206,170350
2012-03-08,124.919998,125.599998,124.639999,125.339996,97.364212,253600
2012-03-09,125.620003,126.139999,125.480003,125.82,97.737076,152950
2012-03-12,125.860001,126.019997,125.419998,125.879997,97.783691,174700
2012-03-13,126.580002,128.179993,126.360001,128.139999,99.539246,192100
2012-03-14,128.199997,128.460007,127.639999,128.039993,99.461578,709950
2012-03-15,128.220001,128.800003,127.879997,128.699997,99.974274,501650
2012-03-16,129.020004,129.100006,128.699997,128.880005,100.114113,272250
2012-03-19,128.880005,129.839996,128.759995,129.419998,100.533569,143500
2012-03-20,128.720001,129.199997,128.360001,129.059998,100.253899,1310800
